-40.097,6.8022,12.723
-40.09,5.3818,12.926
-40.036,5.5219,11.525
-40.028,6.0207,14.205
-39.883,4.4241,13.887
-39.82,4.1968,12.301
-39.785,7.7806,14.348
-39.773,5.0261,15.471
-39.766,6.6895,15.805
-39.746,7.1684,10.905
-39.708,4.2763,10.897
-39.661,2.6462,13.238
-39.647,8.7924,12.488
-39.618,3.3107,15.176
-39.611,5.62,16.82
-39.596,5.3737,9.5875
-39.559,2.922,11.361
-39.476,11.627,5.4895
-39.45,8.9434,10.369
-39.431,10.215,6.3534
-39.43,4.102,16.893
-39.409,11.778,7.1782
-39.404,10.133,4.6078
-39.404,6.9801,17.552
-39.359,10.42,8.0704
-39.342,1.3432,11.841
-39.336,8.6385,16.335
-39.324,9.2465,8.864
-39.324,10.434,11.442
-39.322,10.489,9.7309
-39.318,9.614,14.493
-39.309,7.5217,8.7948
-39.308,1.5143,14.825
-39.307,12.905,6.2938
-39.307,5.3047,18.316
-39.293,11.949,8.9276
-39.281,8.8568,7.3711
-39.263,13.11,4.7648
-39.248,11.597,3.7684
-39.221,3.4242,9.7742
-39.219,0.97096,13.292
-39.186,11.935,10.72
-39.172,1.712,10.181
-39.161,10.068,2.939
-39.134,10.654,13.138
-39.131,2.2214,16.682
-39.104,11.757,12.207
-39.027,0.34677,10.761
-38.985,8.9643,3.8041
-38.93,8.5578,5.4079
-38.921,13.503,7.8943
-38.904,13.169,2.8847
-38.869,11.466,1.997
-38.85,13.463,9.9334
-38.85,7.2529,6.7916
-38.829,14.367,6.0988
-38.809,9.8271,1.2496
-38.774,-0.19003,14.291
-38.769,0.29988,16.207
-38.767,-0.38279,12.261
-38.753,8.6015,18.452
-38.744,5.8198,7.7175
-38.721,12.246,13.635
-38.718,11.078,14.565
-38.711,6.8746,19.327
-38.71,8.5527,2.3706
-38.684,13.414,12.035
-38.672,2.1889,8.4625
-38.655,4.0684,8.1623
-38.649,3.1845,18.795
-38.622,0.12875,9.0457
-38.574,10.487,15.977
-38.541,-0.86802,10.566
-38.52,7.5967,3.727
-38.485,5.9589,6.2644
-38.453,14.73,9.1342
-38.451,6.7853,5.179
-38.432,9.8492,17.43
-38.423,9.5688,-0.50259
-38.417,8.2214,0.64079
-38.414,14.702,4.1779
-38.368,5.1153,19.878
-38.36,11.19,0.25151
-38.317,1.0749,18.012
-38.295,4.6374,6.5157
-38.247,15.342,7.6666
-38.246,12.903,1.0267
-38.209,2.8851,6.6735
-38.157,5.2952,5.1219
-38.135,0.91979,6.9655
-38.127,5.9813,3.7263
-38.127,15.111,10.845
-38.126,6.7231,1.8962
-38.094,-1.4417,15.56
-38.065,13.982,14.077
-37.976,12.418,15.618
-37.954,7.9776,-1.0995
-37.954,3.752,5.087
-37.918,-1.8643,13.574
-37.914,-2.0949,9.3032
-37.907,6.8367,0.036572
-37.884,-1.0705,7.3398
-37.855,4.6429,3.9684
-37.851,15.097,12.682
-37.823,-2.0992,11.515
-37.8,6.5178,20.621
-37.788,16.208,5.7729
-37.784,14.828,1.9964
-37.757,10.886,-1.3744
-37.743,4.832,2.4673
-37.731,1.7396,4.8375
-37.722,16.072,9.2904
-37.651,3.3082,3.4043
-37.629,2.7794,19.748
-37.598,12.455,-0.69611
-37.586,9.3901,-2.0877
-37.58,10.065,18.862
-37.564,3.7221,20.322
-37.551,11.235,17.385
-37.54,-0.33142,5.5051
-37.534,16.079,11.928
-37.491,5.0665,0.3264
-37.482,-0.77537,17.444
-37.474,1.751,19.367
-37.431,8.5078,20.449
-37.38,16.31,3.6212
-37.356,3.2622,1.4915
-37.356,6.278,-1.518
-37.311,1.6345,2.6034
-37.296,16.949,7.7713
-37.289,16.693,10.822
-37.271,16.247,12.978
-37.261,0.026381,3.6631
-37.257,-2.6121,7.5644
-37.249,5.1824,21.219
-37.248,15.67,14.187
-37.246,7.7665,-2.8763
-37.192,14.089,0.039593
-37.121,0.37626,18.79
-37.111,-2.2728,16.505
-37.091,10.633,-2.6633
-37.083,-2.206,5.8606
-37.077,3.2477,-0.27861
-37.072,-1.3894,4.3998
-36.978,-2.8786,14.983
-36.978,14.673,16.004
-36.971,-3.3642,10.58
-36.946,17.158,12.255
-36.907,11.98,-2.2275
-36.901,17.608,9.4788
-36.897,1.4873,0.4334
-36.883,4.3226,-1.7663
-36.874,17.468,4.7593
-36.861,0.0096093,1.8397
-36.855,13.078,17.515
-36.81,6.866,21.905
-36.8,16.481,1.9981
-36.8,-1.4646,2.8658
-36.789,2.4636,20.477
-36.761,17.948,6.3322
-36.714,9.5297,-3.8142
-36.679,-3.9615,8.6901
-36.672,17.181,13.787
-36.67,-3.7139,6.647
-36.616,-3.3942,5.4446
-36.606,-2.9601,4.1179
-36.593,2.1475,-1.8142
-36.578,15.696,0.57261
-36.574,10.202,20.081
-36.562,18.166,11.121
-36.546,13.509,-1.5853
-36.532,5.7674,-3.657
-36.496,-0.17404,0.34976
-36.437,-1.4594,1.1316
-36.419,-3.7565,12.808
-36.387,-2.9833,2.0771
-36.348,0.33601,-1.1021
-36.346,11.364,-3.7143
-36.341,18.529,8.0579
-36.333,3.7341,21.48
-36.326,11.687,19.12
-36.325,16.693,15.478
-36.317,7.7791,-4.6145
