-111.91,-100.86,-1.7204
-113.42,-100.92,-2.2301
-111.75,-101.57,-0.21902
-112.97,-101.77,-0.90672
-115.13,-100.76,-2.4876
-114.5,-101.79,-1.3404
-114.09,-102.25,0.050022
-116.18,-101.53,-1.6498
-113.67,-102.12,1.392
-115.66,-102.17,-0.33104
-117.74,-100.96,-1.9032
-115.17,-102.17,1.124
-117.24,-101.75,-0.7033
-116.7,-101.92,0.74107
-118.68,-101,-1.0633
-108.06,-100.28,0.15221
-109.69,-99.559,-1.6818
-107.98,-100.71,1.2751
-109.32,-100.47,-0.34302
-111.04,-99.677,-2.3798
-109.07,-100.95,1.0638
-110.6,-100.68,-0.99781
-112.53,-99.734,-2.944
-108.69,-100.86,2.3318
-110.59,-101.28,0.79197
-114.2,-99.633,-3.208
-110.07,-101.09,2.3177
-115.96,-99.276,-3.2117
-112.21,-101.82,1.2877
-111.55,-101.32,2.4368
-112.86,-102.1,0.34977
-116.82,-100.35,-2.5938
-113.08,-101.53,2.5771
-118.13,-99.907,-2.631
-114.62,-101.62,2.4565
-116.1,-101.51,2.128
-118.15,-101.33,0.35071
-119.9,-100.1,-1.3756
-117.46,-101.05,1.7984
-119.43,-100.52,-0.034143
-96.196,-98.383,1.6898
-98.961,-98.186,0.65496
-98.684,-99.079,2.0653
-99.99,-99.253,1.4609
-99.816,-99.552,2.7931
-101.4,-99.253,1.0622
-100.98,-99.809,2.3037
-102.89,-99.145,0.78009
-100.86,-99.698,3.3602
-102.4,-99.822,2.0272
-104.41,-99.091,0.52015
-102.11,-99.796,3.2696
-103.94,-99.812,1.8189
-105.83,-99.147,0.096115
-107.6,-98.18,-1.4507
-103.66,-99.865,3.1286
-105.67,-99.967,1.6498
-107.11,-99.27,-0.47006
-108.95,-98.294,-2.0624
-104.99,-99.998,2.874
-106.94,-100.12,0.77164
-108.38,-99.417,-1.041
-110.35,-98.355,-2.7598
-107.31,-100.51,2.1627
-111.83,-98.374,-3.3895
-113.43,-98.322,-3.7353
-106.47,-100.1,3.229
-108.1,-100.32,3.471
-115.07,-98.087,-3.7389
-109.56,-100.5,3.5232
-110.96,-100.6,3.5606
-117.63,-98.892,-3.1005
-112.44,-100.66,3.6132
-119.08,-98.843,-2.8496
-113.96,-100.72,3.5312
-119.05,-100.1,-2.1592
-120.19,-99.119,-2.2967
-115.42,-100.69,3.2623
-120.8,-99.312,-1.5115
-116.65,-100.56,2.8723
-118.74,-100.37,1.4395
-120.53,-99.628,-0.38144
-119.89,-99.586,1.0689
-121.45,-98.677,-0.7667
-90.856,-97.023,1.0645
-90.678,-97.316,2.0734
-92.158,-97.337,0.97384
-91.825,-97.852,1.902
-91.677,-97.777,2.7865
-93.66,-97.498,0.93428
-93.242,-98.142,1.9099
-95.156,-97.598,0.81024
-92.869,-98.107,2.9029
-94.741,-98.29,1.8744
-96.529,-97.639,0.57369
-94.296,-98.301,2.9922
-97.689,-97.606,0.34101
-95.753,-98.407,2.9978
-97.559,-98.456,1.2756
-97.348,-98.641,2.886
-100.59,-98.197,0.3731
-98.828,-98.923,3.4988
-102.06,-98.056,0.096739
-100.24,-99.084,3.9649
-103.52,-97.914,-0.18006
-104.94,-97.905,-0.51404
-106.95,-96.875,-1.6608
-101.86,-99.169,4.2107
-106.28,-98.027,-0.93927
-108.3,-96.972,-2.2036
-103.66,-99.321,4.2285
-109.74,-96.996,-2.8549
-111.24,-96.97,-3.5134
-105.31,-99.648,3.9802
-112.77,-96.93,-3.9668
-105.96,-99.366,4.3351
-114.3,-96.865,-4.0645
-107.19,-99.542,4.3948
-115.6,-96.733,-3.9014
-108.9,-99.602,4.5074
-110.35,-99.652,4.503
-116.81,-97.427,-3.5422
-111.77,-99.633,4.4809
-118.62,-97.403,-3.2579
-120.34,-97.559,-2.8594
-113.32,-99.666,4.3504
-114.69,-99.848,4.0407
-117.67,-99.652,2.9044
-121.91,-97.059,-2.3473
-115.98,-99.587,3.77
-121.29,-98.339,-1.9863
-119.06,-99.306,2.2629
-120.93,-98.621,0.73579
-122.31,-97.61,-1.2327
-122.07,-97.605,0.21872
-90.272,-96.003,0.58138
-89.841,-96.402,1.3193
-91.298,-96.125,0.4012
-89.769,-96.491,2.4899
-92.745,-96.243,0.34102
-90.954,-97.067,3.2158
-94.326,-96.424,0.26539
-92.39,-97.397,3.6908
-95.649,-96.723,0.17881
-93.697,-97.753,3.7656
-96.854,-96.535,0.0094686
-98.348,-96.572,-0.0074645
-94.997,-97.63,4.0332
-99.915,-96.701,-0.041496
-96.539,-97.7,4.1518
-97.978,-97.916,4.3136
-101.43,-96.673,-0.22548
-102.87,-96.522,-0.48077
-99.468,-98.049,4.6019
-104.32,-96.463,-0.82391
-106.49,-95.721,-1.7086
-101.38,-98.065,4.8714
-105.68,-96.642,-1.2203
-107.68,-95.688,-2.1677
-102.38,-98.078,4.934
-109.13,-95.663,-2.743
-110.65,-95.613,-3.3613
-103.67,-98.241,5.0134
-112.17,-95.562,-3.8742
-105.74,-98.769,4.9049
-113.67,-95.547,-4.0945
-106.7,-98.332,5.1538
-115.1,-95.568,-3.9833
-107.89,-98.54,5.1921
-116.48,-95.724,-3.6926
-109.63,-98.572,5.2244
-117.95,-95.928,-3.4357
-111.08,-98.551,5.1811
-119.53,-96.027,-3.2477
-112.67,-98.521,5.0303
-114.5,-98.787,4.5816
-121.13,-95.999,-2.9871
-115.39,-98.336,4.4964
-122.55,-95.744,-2.5481
-116.33,-98.15,4.2879
-118.45,-98.294,3.298
-121.1,-97.106,1.9733
-123.14,-96.594,-0.4592
-123.07,-96.44,-1.667
-119.91,-98.394,2.1879
-88.015,-94.563,2.4228
-88.958,-95.482,1.7666
-90.593,-94.753,0.26428
-88.938,-95.488,3.047
-89.547,-95.084,0.759
-92.029,-94.682,0.13348
-90.131,-96.037,3.703
-93.764,-94.909,0.072696
-95.492,-95.511,-0.025088
-91.579,-96.199,4.2739
-96.555,-94.863,-0.041838
-93.548,-96.359,4.6303
-97.144,-94.918,-0.075704
-94.538,-96.416,4.7033
-99.107,-94.448,-0.10563
-100.89,-94.972,-0.28169
-97.402,-96.428,5.1443
-102.35,-94.998,-0.50379
-98.72,-96.945,5.1131
-103.79,-94.941,-0.83878
-100.42,-96.722,5.3848
-105.41,-94.972,-1.347
-106.97,-94.52,-1.9368
-108.46,-94.382,-2.4632
-109.99,-94.301,-2.9935
-111.53,-94.256,-3.4927
-113.03,-94.261,-3.8214
-114.47,-94.296,-3.8519
-106.18,-97.129,5.6244
-107.43,-97.168,5.6747
-115.89,-94.327,-3.6313
-108.68,-97.202,5.7373
-117.4,-94.483,-3.3861
-110.37,-97.434,5.6998
-118.75,-94.856,-3.2844
-111.87,-97.431,5.6097
-120.14,-94.719,-3.1575
-113.89,-97.358,5.3089
-121.76,-94.689,-2.9614
-117.66,-97.014,4.3343
-119.39,-97.138,3.3491
-121.5,-96.605,1.877
-122.69,-96.199,0.96557
-123.8,-95.654,-1.0689
-87.256,-93.305,2.0247
-87.09,-93.703,3.1783
-88.547,-93.859,1.1802
-89.791,-93.393,0.43057
-88.14,-94.421,3.6848
-91.229,-92.928,0.20013
-89.381,-94.88,4.2238
-90.611,-95.164,4.6031
-101.93,-93.342,-0.39666
-103.28,-93.444,-0.68135
-104.72,-93.422,-1.0797
-106.23,-93.313,-1.5641
-107.72,-93.171,-2.0467
-109.18,-93.041,-2.4571
-112.3,-92.972,-3.2285
-110.7,-92.927,-2.8344
-113.81,-93.07,-3.4625
-115.18,-93.071,-3.4117
-116.77,-92.809,-3.1454
-109.72,-95.782,6.1169
-111.13,-96.446,5.9868
-112.5,-96.229,5.9456
-120.74,-93.451,-2.9774
-113.97,-96.046,5.8184
-122.42,-93.425,-2.7865
-122.98,-94.554,-2.6145
-117.21,-95.872,5.054
-123.8,-93.479,-2.2015
-118.62,-95.939,4.418
-123.61,-95.123,-1.9573
-120.24,-95.843,3.4971
-121.88,-95.442,2.452
-124.26,-94.328,-1.1404
-123.39,-94.668,1.3741
-123.83,-95.236,-0.027116
-86.578,-91.897,1.8108
-86.236,-92.605,2.845
-87.824,-92.201,1.1299
-88.974,-92.315,0.63045
-87.402,-93.308,4.3069
-90.822,-92.119,0.31543
-88.696,-93.643,4.7755
-90.128,-93.89,5.1329
-102.86,-92.183,-0.50421
-104.09,-92.061,-0.76992
-105.57,-92.014,-1.1384
-107.05,-91.978,-1.5398
-108.32,-92.07,-1.9257
-109.48,-91.665,-2.012
-111.23,-91.42,-2.2266
-113.09,-91.836,-2.8021
-114.53,-91.914,-3.0016
-105.49,-95.031,6.1619
-115.67,-91.917,-3.0033
-113.26,-94.936,6.1992
-121.5,-92.185,-2.7742
-114.85,-95.025,5.9749
-123.14,-92.121,-2.581
-116.35,-94.949,5.6732
-117.83,-94.777,5.2698
-120.98,-94.477,3.7854
-124.71,-92.704,-1.3732
-119.37,-94.686,4.6288
-124.58,-93.479,0.11287
-124.04,-93.247,1.8186
-86.117,-90.65,1.6288
-85.567,-91.216,2.4943
-87.222,-90.736,1.1
-85.567,-91.583,3.8271
-88.628,-90.87,0.65244
-86.426,-92.839,3.8146
-90.054,-91.499,0.37653
-86.688,-92.115,4.7636
-88.117,-92.344,5.3278
-89.416,-92.667,5.566
-100.6,-91.034,-0.0109
-101.75,-91.642,-0.25516
-103.15,-90.927,-0.42095
-104.77,-90.778,-0.67654
-106.38,-90.777,-0.97002
-107.96,-90.936,-1.3559
-109.33,-90.808,-1.5162
-104.06,-93.27,6.6242
-112.48,-90.716,-2.0725
-105.05,-93.66,6.5055
-113.88,-90.746,-2.3777
-115.28,-90.764,-2.5955
-116.59,-91.01,-2.7107
-114.53,-93.708,6.289
-122.35,-90.898,-2.5845
-115.73,-93.968,6.0979
-117.06,-93.656,5.8717
-124.24,-92.036,-2.1671
-118.59,-93.498,5.4512
-124.92,-91.213,-1.6661
-120.14,-93.403,4.8383
-125.36,-91.759,-0.51656
-121.7,-93.2,4.0575
-123.22,-92.782,3.2064
-125.22,-92.083,0.97569
-122.58,-94.029,2.8192
-124.58,-91.981,2.4802
-84.708,-90.15,3.1323
-85.341,-89.729,1.9268
-86.554,-89.465,1.1489
-84.76,-90.252,4.4653
-88.035,-89.441,0.72503
-85.95,-90.886,5.1611
-87.51,-91.046,5.8249
-100.51,-89.192,0.28943
-101.35,-89.716,0.052644
-101.82,-89.991,-0.049097
-103.62,-89.593,-0.20371
-105.48,-89.644,-0.41389
-107.19,-89.732,-0.64713
-109.19,-90.052,-1.1033
-101.62,-92.229,6.9697
-103.39,-92.137,6.9433
-104.79,-92.484,6.8073
-114.61,-89.552,-1.9992
-112.9,-89.642,-1.6009
-116.11,-89.565,-2.2907
-117.62,-89.678,-2.4304
-110.6,-92.246,6.5255
-121.57,-89.665,-2.4716
-123.32,-89.68,-2.3218
-123.9,-90.909,-2.3252
-116.13,-92.793,6.2006
-124.71,-89.864,-1.8387
-117.83,-92.362,5.9404
-119.42,-92.234,5.5423
-122.46,-92.006,4.2905
-125.64,-90.275,-0.9091
-120.94,-92.166,4.9865
-125.99,-90.707,0.39605
-123.74,-91.725,3.5997
-125.71,-90.853,1.878
-84.366,-88.464,2.3874
-83.967,-89.135,3.9304
-87.481,-88.177,0.79859
-84.274,-89.317,5.0481
-89.016,-88.348,0.62107
-85.265,-89.745,5.6289
-86.745,-89.898,6.233
-96.425,-90.132,7.5332
-104.6,-88.376,0.082427
-106.25,-88.813,-0.14055
-107.78,-88.692,-0.21868
-109.64,-88.648,-0.41488
-110.85,-88.604,-0.5142
-111.59,-88.564,-0.75772
-113.59,-88.434,-1.2665
-115.41,-88.34,-1.7607
-116.95,-88.299,-2.0756
-118.46,-88.254,-2.2425
-111.3,-92.242,6.5363
-119.78,-88.078,-2.3178
-121.05,-88.364,-2.3516
-122.69,-88.44,-2.2271
-124.24,-88.571,-1.8442
-116.91,-91.351,6.1581
-118.73,-91.058,5.9222
-125.48,-88.887,-1.0903
-120.29,-90.989,5.5942
-121.81,-90.936,5.1089
-126.26,-89.316,0.037619
-123.32,-90.8,4.44
-126.45,-89.638,1.3642
-124.83,-90.568,3.4231
-126.06,-89.546,2.7113
-83.695,-86.9,2.2395
-85.804,-88.291,1.2761
-83.353,-87.811,3.6615
-85.102,-87.028,1.3254
-86.866,-86.988,0.8479
-83.665,-88.325,5.0622
-84.612,-88.648,6.0317
-85.986,-88.844,6.6385
-87.562,-88.744,7.1318
-105.75,-87.354,0.34735
-106.27,-87.632,0.24352
-108.29,-87.405,0.20676
-110.29,-87.365,-0.032381
-114.56,-87.213,-1.1499
-116.22,-87.277,-1.6505
-119.31,-86.888,-2.1255
-117.72,-86.928,-1.8835
-112,-89.867,6.5096
-120.66,-87.039,-2.2216
-122.1,-87.156,-2.0952
-123.64,-87.318,-1.7155
-117.98,-89.862,6.0711
-125.03,-87.621,-1.084
-119.66,-89.759,5.9451
-121.19,-89.724,5.7052
-126.06,-88.001,-0.13607
-122.71,-89.647,5.2668
-126.59,-88.382,1.0755
-124.15,-89.47,4.6305
-125.35,-88.956,3.9435
-126.6,-88.683,2.1562
-82.032,-85.291,3.2803
-83.132,-85.592,2.1004
-82.707,-86.512,3.5525
-84.518,-85.686,1.2884
-86.183,-85.698,0.88494
-82.992,-87.109,5.1608
-87.967,-85.608,0.81582
-83.943,-87.494,6.3797
-85.277,-87.744,7.099
-86.754,-87.832,7.5099
-88.084,-87.723,7.7956
-89.205,-88.24,7.6605
-109.19,-85.808,0.48704
-111.32,-85.985,0.088734
-105.74,-88.984,7.3712
-107.88,-89.366,7.0561
-113.61,-86.067,-0.53727
-120.27,-85.859,-2.0442
-121.54,-85.844,-1.9449
-115.93,-88.412,6.0462
-123.02,-86.044,-1.4931
-117.41,-88.499,6.0452
-124.5,-86.461,-0.82016
-119.04,-88.48,6.0939
-125.58,-86.99,-0.20572
-120.56,-88.467,6.0889
-125.3,-86.136,0.45963
-122.07,-88.407,5.8756
-126.19,-87.164,0.88515
-123.52,-88.319,5.4056
-125.33,-87.518,4.3045
-126.44,-87.547,2.169
-124.64,-88.263,4.8228
-126.15,-88.172,3.2031
-81.359,-84.068,2.8486
-82.58,-84.303,1.9171
-81.112,-84.665,4.5421
-83.964,-84.357,1.2525
-82.134,-85.764,5.3364
-85.501,-84.258,0.93313
-83.277,-86.299,6.7816
-84.631,-86.615,7.5928
-86.06,-86.776,8.0073
-87.545,-86.757,8.2543
-89.223,-86.854,8.3493
-110.73,-84.373,0.52415
-103.09,-87.323,7.9672
-104.96,-87.225,7.703
-106.63,-87.216,7.4054
-114.99,-84.902,-0.65714
-108.08,-86.766,7.1266
-120.87,-84.647,-1.7649
-115.23,-87.253,5.9801
-122.37,-84.725,-1.3495
-116.92,-87.081,5.9203
-123.94,-85.145,-0.29027
-118.43,-87.126,6.0621
-119.9,-87.181,6.25
-124.9,-85.179,1.3962
-121.38,-87.152,6.2616
-122.87,-87.041,5.921
-125.81,-86.29,1.9533
-124.23,-87.085,5.235
-125.8,-86.763,3.3266
-80.704,-82.755,2.4955
-80.31,-83.538,3.9178
-81.997,-82.956,1.7337
-83.424,-83.004,1.22
-80.276,-83.774,5.6783
-84.724,-83.123,0.97765
-81.319,-84.577,6.4715
-85.958,-82.363,0.998
-82.591,-85.101,7.3864
-84.059,-85.424,8.1473
-85.364,-85.79,8.4355
-86.595,-85.478,8.8047
-88.349,-85.284,9.0109
-96.797,-81.806,1.6572
-102.39,-83.53,1.1557
-102.82,-85.835,8.2254
-104.45,-85.859,7.9099
-111.15,-83.745,0.53751
-105.97,-85.762,7.5787
-107.16,-85.704,7.3051
-114.11,-83.502,-0.23212
-114.86,-83.54,-0.37444
-111.56,-85.387,6.4769
-120.05,-83.516,-1.5041
-114.79,-85.928,5.9165
-121.72,-83.43,-1.3007
-116.3,-85.744,5.7959
-123.03,-83.73,-0.47757
-117.81,-85.743,5.9054
-119.23,-85.849,6.1815
-124.03,-84.079,0.85845
-124.54,-84.326,2.1874
-122.1,-85.823,6.2623
-123.53,-85.561,5.5819
-125.05,-85.258,3.128
-124.84,-86.072,4.4934
-80.04,-81.38,2.2488
-79.572,-82.279,3.4605
-81.38,-81.555,1.6077
-79.394,-82.742,5.0469
-82.842,-81.608,1.2082
-84.374,-81.724,1.0318
-85.822,-81.563,1.1199
-80.601,-83.459,7.4019
-81.867,-83.932,8.1074
-83.313,-84.159,8.7263
-85.021,-84.222,9.1695
-86.162,-84.39,9.2478
-100.29,-84.295,8.8524
-100.68,-84.43,8.728
-103.97,-84.459,8.0242
-105.43,-84.362,7.6488
-106.78,-84.217,7.3024
-108.01,-84.468,7.0567
-114.28,-81.734,-0.030139
-112.46,-82.993,6.2498
-119.3,-82.298,-1.2191
-121.09,-82.182,-1.2126
-115.54,-84.446,5.7693
-122.41,-82.399,-0.60406
-117.15,-84.365,5.735
-118.57,-84.471,5.9616
-123.4,-82.809,0.56735
-119.97,-84.582,6.2508
-124.02,-83.239,2.003
-120.66,-85.895,6.3855
-121.38,-84.635,6.3313
-123.25,-83.923,5.4591
-124.32,-83.805,3.3395
-122.54,-84.671,6.0799
-124.22,-84.581,4.5331
-79.386,-80.018,2.0596
-77.834,-80.34,4.1806
-78.854,-80.97,3.118
-80.755,-80.148,1.5333
-78.592,-81.558,4.5738
-82.251,-80.192,1.231
-78.605,-81.781,6.1915
-83.639,-80.434,1.1045
-78.869,-81.66,7.6697
-79.524,-82.742,6.7274
-79.926,-82.296,8.2063
-81.19,-82.752,8.7586
-82.421,-83.131,9.1147
-84.039,-83.085,9.5245
-97.484,-83.925,9.3791
-99.006,-83.662,9.1847
-99.965,-83.189,9.0176
-102.09,-82.994,8.393
-101.44,-84.127,8.6207
-103.41,-83.001,8.026
-109.88,-82.017,0.98164
-102.54,-84.375,8.3611
-104.8,-82.954,7.6479
-106.13,-82.66,7.2859
-108.76,-82.263,6.7909
-118.6,-80.983,-1.0008
-120.41,-80.933,-1.1095
-121.84,-81.056,-0.68503
-116.51,-82.863,5.6434
-117.97,-82.999,5.7268
-122.92,-81.425,0.32109
-119.33,-83.173,5.988
-123.62,-81.856,1.7249
-120.76,-83.297,6.1541
-122.84,-82.339,5.3662
-123.88,-82.316,3.2049
-122.11,-83.472,5.9944
-123.74,-83.011,4.4784
-77.11,-79.136,3.8127
-78.779,-78.69,1.8949
-78.166,-79.687,2.8169
-80.154,-78.805,1.4831
-81.63,-78.768,1.2777
-77.775,-80.667,5.7827
-77.992,-80.765,7.3037
-79.288,-81.14,8.8645
-80.539,-81.515,9.3432
-82.005,-81.949,9.6625
-83.515,-82.781,9.6188
-92.021,-82.025,10.162
-93.657,-82.22,10.04
-95.164,-82.009,9.9886
-96.516,-82.292,9.7817
-104.45,-80.543,1.7246
-98.031,-82.356,9.5017
-99.334,-82.298,9.1797
-101.29,-81.641,8.4023
-100.33,-82.3,8.8791
-100.92,-83.136,8.7365
-102.78,-81.582,7.9212
-107.58,-79.802,1.6079
-104.19,-81.566,7.5444
-109.23,-80.017,1.3319
-105.39,-81.583,7.2773
-110.64,-79.97,1.0769
-107.37,-82.239,6.9952
-107.64,-82.65,6.9459
-118.16,-79.748,-0.90992
-119.68,-79.675,-1.0417
-121.21,-79.695,-0.76641
-115.79,-81.631,5.6896
-117.58,-81.265,5.5641
-122.47,-79.977,0.066319
-118.86,-81.608,5.7487
-123.34,-80.361,1.3584
-120.17,-81.855,5.9433
-123.72,-80.709,2.8518
-121.59,-81.996,5.8725
-123.46,-81.078,4.3727
-76.863,-77.127,2.2979
-76.409,-77.932,3.4609
-78.177,-77.335,1.7594
-76.168,-78.29,5.0867
-77.516,-78.423,2.5392
-79.63,-77.455,1.4556
-80.923,-77.643,1.3204
-76.977,-79.495,5.4241
-77.153,-79.637,7.0867
-82.282,-77.213,1.3476
-77.702,-79.77,8.4373
-78.404,-80.725,8.3849
-78.623,-80.018,9.2957
-79.839,-80.288,9.8275
-81.291,-80.565,10.173
-82.918,-81.07,10.285
-89.893,-80.764,10.584
-91.297,-80.932,10.421
-92.906,-80.947,10.268
-94.439,-80.937,10.11
-95.876,-80.955,9.914
-104.62,-78.682,1.9964
-97.287,-81.027,9.6229
-102.48,-78.342,2.2606
-98.674,-81.094,9.2338
-100.7,-80.12,8.1506
-105.59,-78.683,1.8725
-99.975,-81.22,8.8014
-102.11,-80.231,7.7233
-106.41,-79.149,1.7741
-103.56,-80.214,7.3595
-108.32,-78.55,1.5766
-105.03,-80.227,7.0922
-106.36,-80.744,6.9783
-111.75,-80.528,6.2845
-118.92,-78.425,-0.98863
-120.52,-78.337,-0.85798
-115.94,-81.068,5.63
